城市,板块,名称,链接,户型,面积,朝向,楼层,装修,小区,区域,总价,单价,建成时间,发布时间,关注,其他信息
上海,静安,店长主推，满五年v一，诚意出售，配套齐全，近地铁。,https://sh.lianjia.com/ershoufang/107106579012.html,1室1厅,54.83平米,南,低楼层(共32层),精装,嘉利明珠城,闸北公园, 538万,"98,122元/平",2005年建,4个月以前发布,21人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,低价满五 阳光通透 闸北公园 拎包入住精装好房,https://sh.lianjia.com/ershoufang/107106123078.html,1室1厅,34.03平米,西 北,高楼层(共6层),简装,北宝兴路10弄,闸北公园, 205万,"60,241元/平",1988年建,7个月以前发布,17人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,地铁口的精装修两房，南北户型，内环边上,https://sh.lianjia.com/ershoufang/107106872729.html,2室2厅,98.89平米,南,中楼层(共17层),精装,和玉苑,闸北公园, 930万,"94,044元/平",2004年建,3个月以前发布,8人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,楼层好，近地铁，配套成熟，刚需之选，生活便利。,https://sh.lianjia.com/ershoufang/107107077541.html,1室1厅,38平米,南,中楼层(共6层),简装,三阳小区,闸北公园, 270万,"71,053元/平",1987年建,2个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,南北通透，中间好楼层，全明户型，采光好,https://sh.lianjia.com/ershoufang/107106008656.html,2室1厅,47.57平米,南 北,中楼层(共5层),简装,唐家沙小区,闸北公园, 355万,"74,627元/平",1980年建,8个月以前发布,4人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,大区聚焦：中间楼层 视野开阔 采光充足 置换诚意出售,https://sh.lianjia.com/ershoufang/107107092125.html,1室2厅,67.47平米,南,中楼层(共6层),精装,申地公寓,闸北公园, 498万,"73,811元/平",1997年建,2个月以前发布,0人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,总监推荐 → 300个W，拿下闸北公园双南两房,https://sh.lianjia.com/ershoufang/107106453318.html,2室0厅,44.06平米,南,高楼层(共5层),精装,洛平小区,闸北公园, 305万,"69,224元/平",1980年建,5个月以前发布,13人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,精装修，南北通透，不靠马路，采光好，双地铁配套,https://sh.lianjia.com/ershoufang/107106824255.html,2室1厅,48.39平米,南 北,高楼层(共6层),精装,平型关路300弄,闸北公园, 335万,"69,230元/平",1980年建,3个月以前发布,15人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,闸北公园旁，中间楼层一室户，满五，诚意出售,https://sh.lianjia.com/ershoufang/107105867533.html,1室0厅,30.79平米,南,中楼层(共6层),简装,唐家沙小区,闸北公园, 219万,"71,127元/平",1981年建,9个月以前发布,34人关注,板楼、近地铁、VR房源、房本满两年
上海,静安,洛东大楼 闸北公园 视野好 业主诚意出售 店长推荐,https://sh.lianjia.com/ershoufang/107107352130.html,2室1厅,66平米,东 北,中楼层(共20层),精装,洛东大楼,闸北公园, 450万,"68,182元/平",1986年建,1个月以前发布,7人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,闸北品质景观房 ＋全明户型＋满五年上家税,https://sh.lianjia.com/ershoufang/107105552203.html,2室1厅,41.94平米,南,中楼层(共6层),简装,延新小区,闸北公园, 368万,"87,745元/平",1980年建,11个月以前发布,21人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,双楠两房一厅，正气户型，楼层好位置好,https://sh.lianjia.com/ershoufang/107106905099.html,2室1厅,57.33平米,南,低楼层(共6层),简装,平型关路260弄,闸北公园, 430万,"75,005元/平",1984年建,3个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,精装修，满五年高区景观房，近地铁，大宁国际久光,https://sh.lianjia.com/ershoufang/107107321061.html,1室1厅,54.92平米,南,高楼层(共29层),精装,嘉利明珠城,闸北公园, 580万,"105,609元/平",2005年建,1个月以前发布,4人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,高区光照好，视野舒服，没有个税，诚意出售,https://sh.lianjia.com/ershoufang/107107115362.html,2室1厅,88.1平米,南,高楼层(共38层),简装,嘉利明珠城,闸北公园, 820万,"93,077元/平",2005年建,2个月以前发布,18人关注,板楼、近地铁、VR看装修、房本满两年
上海,静安,闸北公园精装修两房带天井，改成了小三房，近1/8号线,https://sh.lianjia.com/ershoufang/107107355154.html,2室1厅,45.82平米,南 北,低楼层(共5层),简装,唐家沙小区,闸北公园, 360万,"78,569元/平",1980年建,1个月以前发布,5人关注,板楼、近地铁、VR看装修、房本满两年
上海,静安,满五又W一  精致装修  二改一 出行方便,https://sh.lianjia.com/ershoufang/107106470925.html,2室1厅,51.29平米,南,高楼层(共6层),精装,平型关路315弄,闸北公园, 350万,"68,240元/平",1981年建,5个月以前发布,16人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,准电梯房，婚房装修，满五税费低，采光视野好，配套好,https://sh.lianjia.com/ershoufang/107104927776.html,1室1厅,37.19平米,南,高楼层(共6层),简装,平型关路255弄,闸北公园, 280万,"75,290元/平",1988年建,一年前发布,11人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,嘉利明珠城   高区 一房一厅  二手买入 诚心出售,https://sh.lianjia.com/ershoufang/107106683269.html,1室1厅,54.83平米,南,中楼层(共32层),精装,嘉利明珠城,闸北公园, 560万,"102,134元/平",2005年建,4个月以前发布,11人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,小高层电梯房一梯两户  大开间  飞机户型,https://sh.lianjia.com/ershoufang/107107267434.html,3室2厅,144.85平米,南 北,高楼层(共11层),简装,盛和玲珑苑,闸北公园, 1335万,"92,165元/平",2004年建,1个月以前发布,4人关注,板楼、近地铁、VR看装修
上海,静安,大区聚焦：低楼层一房 看房方便 价格可谈 诚意出售,https://sh.lianjia.com/ershoufang/107106457826.html,1室0厅,28.54平米,南,低楼层(共6层),精装,柳营路319弄,闸北公园, 215万,"75,333元/平",1977年建,5个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,次顶楼两房，装修整洁，售后公房，税费少。,https://sh.lianjia.com/ershoufang/107107402576.html,2室1厅,48.54平米,南,高楼层(共6层) ,精装,平型关路300弄,闸北公园, 335万,"69,016元/平",,30天以前发布,2人关注,板楼、近地铁、VR看装修
上海,静安,【总监推荐】闸北公园+一号线八号线双地铁+小户型宜居,https://sh.lianjia.com/ershoufang/107107219786.html,1室0厅,30.42平米,北,中楼层(共7层),简装,洛川东路400弄,闸北公园, 175万,"57,528元/平",1981年建,1个月以前发布,14人关注,板楼、近地铁、VR看装修、房本满两年
上海,静安,急售急售啦，唐家沙小区边套全明南北通一室户，,https://sh.lianjia.com/ershoufang/107106897690.html,1室1厅,32.81平米,南,高楼层(共6层),精装,唐家沙小区,闸北公园, 223万,"67,968元/平",1981年建,3个月以前发布,8人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,闸北公园+视野阳光无遮闹中取静+诚售+配套成熟,https://sh.lianjia.com/ershoufang/107106948665.html,1室0厅,30.79平米,南,中楼层(共6层),简装,唐家沙小区,闸北公园, 210万,"68,204元/平",1981年建,3个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,大区推荐：地铁口 中楼层 朝南 标准一室户，温馨小家,https://sh.lianjia.com/ershoufang/107107338044.html,1室1厅,33.6平米,南,中楼层(共7层),毛坯,三阳小区,闸北公园, 205万,"61,012元/平",1987年建,1个月以前发布,2人关注,板楼、近地铁、VR看装修、随时看房
上海,静安,此房楼层好 采光不挡 视野宽阔 配套设施齐全 交通便利,https://sh.lianjia.com/ershoufang/107107009849.html,2室1厅,83.29平米,南,中楼层(共20层),精装,乐业公寓,闸北公园, 650万,"78,041元/平",1999年建,2个月以前发布,9人关注,塔楼、近地铁、VR看装修
上海,静安,洛川东路352弄 1室1厅 南,https://sh.lianjia.com/ershoufang/107107159679.html,1室1厅,34.67平米,南,低楼层(共6层),精装,洛川东路352弄,闸北公园, 235万,"67,782元/平",1986年建,2个月以前发布,5人关注,板楼、近地铁、VR看装修
上海,静安,次新房 19年动迁房 无增值税 八号线地铁 诚意售,https://sh.lianjia.com/ershoufang/107107476976.html,2室1厅,63.77平米,南,低楼层(共30层) ,毛坯,黄山锦庭,闸北公园, 512万,"80,289元/平",,20天以前发布,3人关注,板楼、近地铁、房本满两年
上海,静安,中 楼层，户型方正，通风好，采光佳，装修保养好,https://sh.lianjia.com/ershoufang/107104214301.html,1室1厅,42.59平米,南 西,中楼层(共9层),简装,和源大楼,闸北公园, 199万,"46,725元/平",2010年建,一年前发布,47人关注,板楼、近地铁、房本满五年
上海,静安,价格可谈  不要设限  地铁步行100米  诚意出售,https://sh.lianjia.com/ershoufang/107105540037.html,1室1厅,51.64平米,南,低楼层(共9层),精装,和源大楼,闸北公园, 228万,"44,152元/平",2010年建,11个月以前发布,3人关注,板楼、近地铁、房本满五年
上海,静安,金赢108创意广场 2室1厅 东,https://sh.lianjia.com/ershoufang/107107145987.html,2室1厅,63.43平米,东,中楼层(共21层),简装,金赢108创意广场,闸北公园, 320万,"50,450元/平",2010年建,2个月以前发布,4人关注,板楼、近地铁、房本满五年
上海,静安,金赢108创意广场 2室2厅 东,https://sh.lianjia.com/ershoufang/107106948520.html,2室2厅,63.35平米,东,高楼层(共21层),简装,金赢108创意广场,闸北公园, 360万,"56,828元/平",2010年建,3个月以前发布,0人关注,板楼、近地铁、房本满五年
上海,静安,小区孤品 长方形户型 大面积地铁步行100米不靠高架,https://sh.lianjia.com/ershoufang/107107085719.html,1室0厅,43.65平米,东,低楼层(共9层),精装,和源大楼,闸北公园, 185万,"42,383元/平",2010年建,2个月以前发布,4人关注,板楼、近地铁、房本满五年
上海,静安,房子位于中楼层，户型方正，通风好，装修保养好,https://sh.lianjia.com/ershoufang/107102837784.html,1室1厅,32.05平米,东南,中楼层(共9层),精装,和源大楼,闸北公园, 146万,"45,554元/平",2010年建,一年前发布,65人关注,板楼、近地铁
上海,静安,店长推荐地铁口中间楼层南北通车库另售,https://sh.lianjia.com/ershoufang/107107573370.html,2室1厅,90.54平米,南 北,中楼层(共6层),精装,冠秀公寓,闸北公园, 720万,"79,523元/平",1999年建,6天以前发布,0人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,闸北公园板块新上稀有小三房，两南一北，一梯两户,https://sh.lianjia.com/ershoufang/107107580991.html,3室1厅,76.69平米,南,中楼层(共6层),毛坯,平型关路230弄,闸北公园, 550万,"71,718元/平",1987年建,5天以前发布,1人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,新上好房 商品房小区 花园位置 新精装修 配套齐全,https://sh.lianjia.com/ershoufang/107107424569.html,2室2厅,85.01平米,南,低楼层(共21层),精装,嘉利明珠城,闸北公园, 840万,"98,812元/平",2005年建,27天以前发布,3人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,闸北公园 满五年 售后公房 楼层佳 全明户型 店长推荐,https://sh.lianjia.com/ershoufang/107107568316.html,2室1厅,59.06平米,南,中楼层(共6层),简装,洛川东路400弄,闸北公园, 450万,"76,194元/平",1981年建,7天以前发布,5人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,鑫安公寓 3室1厅 南 北,https://sh.lianjia.com/ershoufang/107107505668.html,3室1厅,94.62平米,南 北,高楼层(共7层),简装,鑫安公寓,闸北公园, 790万,"83,492元/平",1999年建,16天以前发布,0人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,南北很通透，带院子，有垫高，随时看房,https://sh.lianjia.com/ershoufang/107106357371.html,2室2厅,80.93平米,南,低楼层(共6层),简装,牡丹苑（闸北）,闸北公园, 710万,"87,731元/平",1996年建,5个月以前发布,25人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,此房是中间楼层，两个房间朝南，装修比较好,https://sh.lianjia.com/ershoufang/107107563872.html,2室1厅,50.71平米,南,中楼层(共5层),精装,柳营路309弄,闸北公园, 370万,"72,964元/平",1974年建,7天以前发布,1人关注,板楼、近地铁、VR看装修、房本满两年
上海,静安,电梯中层  板式户型 边套全明户型   业主诚意卖,https://sh.lianjia.com/ershoufang/107107326925.html,2室2厅,108.62平米,南,中楼层(共19层),精装,和诚公寓,闸北公园, 960万,"88,382元/平",2002年建,1个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,新柳公寓 满五年 南北通户型 采光不影响 诚意出售,https://sh.lianjia.com/ershoufang/107107347482.html,2室2厅,105.95平米,南 北,低楼层(共17层),精装,新柳公寓,闸北公园, 980万,"92,497元/平",2005年建,1个月以前发布,0人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,位置好，楼层好阳光足，前后都是花园，好户型,https://sh.lianjia.com/ershoufang/107107422997.html,2室2厅,85.01平米,南,高楼层(共21层),精装,嘉利明珠城,闸北公园, 858万,"100,930元/平",2005年建,27天以前发布,11人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,全南户型+二手买进税费少+采光视野好+诚意出售近地铁,https://sh.lianjia.com/ershoufang/107105363598.html,2室2厅,94.1平米,南,低楼层(共35层),简装,嘉利明珠城,闸北公园, 920万,"97,769元/平",2005年建,一年前发布,48人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,有钥匙+双地铁1号线8号线+得房率高+户型正气+业主必卖,https://sh.lianjia.com/ershoufang/107105679284.html,3室3厅,145.84平米,南 北,高楼层(共6层),精装,鑫安公寓,闸北公园, 960万,"65,826元/平",1999年建,10个月以前发布,78人关注,板楼、近地铁、VR房源、房本满五年、随时看房
上海,静安,店长推荐，闸北中间套，南北通风好，满五年,https://sh.lianjia.com/ershoufang/107107572503.html,1室1厅,33.82平米,南,高楼层(共6层),毛坯,延新小区,闸北公园, 270万,"79,835元/平",1980年建,6天以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,无人问津时看不上人声鼎沸是高攀不起，好房子置业优选,https://sh.lianjia.com/ershoufang/107106359854.html,3室3厅,160.53平米,东 南 北,高楼层(共6层),简装,鑫安公寓,闸北公园, 1120万,"69,769元/平",1999年建,5个月以前发布,15人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,聚焦好房：近地铁全明电梯房，户型优秀，看房方便,https://sh.lianjia.com/ershoufang/107106458441.html,3室1厅,112.28平米,南,低楼层(共20层),简装,申地公寓,闸北公园, 860万,"76,595元/平",1999年建,5个月以前发布,20人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,中间楼层 得房率高 配套齐全 满五年,https://sh.lianjia.com/ershoufang/107107063098.html,2室2厅,96.79平米,南 北,中楼层(共6层),简装,振和公寓,闸北公园, 738万,"76,248元/平",1998年建,2个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,地铁复式+额外露台面积   不靠马路  满五  诚意出售,https://sh.lianjia.com/ershoufang/107106883600.html,4室2厅,159.4平米,南,高楼层(共6层),简装,和田公寓,闸北公园, 998万,"62,610元/平",1998年建,3个月以前发布,7人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,店长推荐：西藏北路，近地铁，低总价，精装两房,https://sh.lianjia.com/ershoufang/107106792142.html,2室2厅,101.8平米,南,中楼层(共20层),精装,乐业公寓,闸北公园, 788万,"77,407元/平",1999年建,3个月以前发布,2人关注,板塔结合、近地铁、VR看装修、房本满五年
上海,静安,满五  二手买进  税费低  南北通户型  诚意出售,https://sh.lianjia.com/ershoufang/107106649618.html,2室2厅,94.24平米,北 南,高楼层(共6层),精装,乐业公寓,闸北公园, 728万,"77,250元/平",1999年建,4个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,南北通风，前后无遮挡，采光好，满五，1号地铁,https://sh.lianjia.com/ershoufang/107104924086.html,2室2厅,101.41平米,南 北,中楼层(共17层),精装,锦灏佳园,闸北公园, 989万,"97,525元/平",2002年建,一年前发布,24人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,公司聚焦房，内环边电梯大三房，税费少，业主诚意出售,https://sh.lianjia.com/ershoufang/107106826335.html,3室2厅,131.03平米,南,中楼层(共19层),精装,和诚公寓,闸北公园, 1048万,"79,982元/平",2002年建,3个月以前发布,11人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,大区聚焦：一梯两户，双轨，内环边精装修南北两房,https://sh.lianjia.com/ershoufang/107106610521.html,2室2厅,85.22平米,南 北,高楼层(共6层),精装,申地公寓,闸北公园, 680万,"79,794元/平",1997年建,4个月以前发布,5人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,顶楼带阁楼，满五双南两室，采光好，视野好，诚意出售,https://sh.lianjia.com/ershoufang/107107380573.html,2室1厅,53.89平米,南,高楼层(共7层),简装,洛川东路400弄,闸北公园, 355万,"65,875元/平",1981年建,1个月以前发布,2人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,高区景观房，视野无遮挡，阳光全天都有，诚意急售,https://sh.lianjia.com/ershoufang/107106827038.html,2室1厅,89.51平米,南,高楼层(共28层),简装,嘉利明珠城,闸北公园, 895万,"99,989元/平",2005年建,3个月以前发布,8人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,乐业公寓 2室1厅 南 北,https://sh.lianjia.com/ershoufang/107106676246.html,2室1厅,85.74平米,南 北,高楼层(共20层),精装,乐业公寓,闸北公园, 680万,"79,310元/平",1999年建,4个月以前发布,5人关注,板塔结合、近地铁、VR房源、房本满五年
上海,静安,好房推荐，房东诚售，价格可谈，看房随时联系随时看房,https://sh.lianjia.com/ershoufang/107106698281.html,2室1厅,57.77平米,南 北,低楼层(共6层),简装,和安小区,闸北公园, 460万,"79,627元/平",1991年建,4个月以前发布,9人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,高分好房 满五年只有一套房 精装修 全明户型,https://sh.lianjia.com/ershoufang/107106774223.html,3室2厅,112.22平米,南,高楼层(共6层),精装,上环公寓,闸北公园, 830万,"73,962元/平",1999年建,3个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,中山北路255弄 2室1厅 南,https://sh.lianjia.com/ershoufang/107106785487.html,2室1厅,56.7平米,南,高楼层(共7层),其他,中山北路255弄,闸北公园, 360万,"63,493元/平",1987年建,3个月以前发布,8人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,此房满五，南北通透，精装修，位置好，楼层好，五好,https://sh.lianjia.com/ershoufang/107106191082.html,3室2厅,126.25平米,南 北,中楼层(共38层),简装,嘉利明珠城,闸北公园, 1270万,"100,595元/平",2005年建,7个月以前发布,44人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,闸北公园+1梯2户精装修南北两房+小区中间位置+近1/8线,https://sh.lianjia.com/ershoufang/107107022729.html,2室2厅,84.04平米,南 北,高楼层(共6层),精装,牡丹苑（闸北）,闸北公园, 650万,"77,345元/平",1996年建,2个月以前发布,3人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,冠秀公寓 2室2厅 南,https://sh.lianjia.com/ershoufang/107106935840.html,2室2厅,90.54平米,南,高楼层(共6层),其他,冠秀公寓,闸北公园, 790万,"87,255元/平",1999年建,3个月以前发布,0人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,飞机户型，楼层好，交通便利的大三房,https://sh.lianjia.com/ershoufang/107104546016.html,3室1厅,125.61平米,南 北,中楼层(共7层),简装,冠秀公寓,闸北公园, 938万,"74,676元/平",1999年建,一年前发布,13人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,延长路地铁站500米精装两房两厅板式户型,https://sh.lianjia.com/ershoufang/107105263508.html,2室1厅,94.07平米,南 北,低楼层(共6层),简装,富甸公寓,闸北公园, 760万,"80,791元/平",1999年建,一年前发布,7人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,满五税费少方正 开阔 采光充足,https://sh.lianjia.com/ershoufang/107106953372.html,2室2厅,102.77平米,南 西南,中楼层(共18层),简装,和福花苑,闸北公园, 828万,"80,569元/平",2001年建,3个月以前发布,3人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,出国急售，先看房再谈价，让你满意,https://sh.lianjia.com/ershoufang/107106990937.html,3室1厅,87.61平米,南,低楼层(共15层),精装,天祥华府,闸北公园, 960万,"109,577元/平",2014年建,2个月以前发布,17人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,闸北公园南北通两房，近1号线延长路，小区停车方便,https://sh.lianjia.com/ershoufang/107107322602.html,2室2厅,97.54平米,南 北,高楼层(共6层),精装,富甸公寓,闸北公园, 730万,"74,842元/平",1999年建,1个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,大区聚焦：全明三房 厅带西窗 看房方便 价格可谈,https://sh.lianjia.com/ershoufang/107106243031.html,3室2厅,122.92平米,南,高楼层(共7层),精装,振和公寓,闸北公园, 828万,"67,361元/平",1998年建,7个月以前发布,24人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,新上房源，高区全南，看房方便有钥匙，满五年,https://sh.lianjia.com/ershoufang/107106367827.html,2室2厅,93.63平米,南,中楼层(共30层),简装,嘉利明珠城,闸北公园, 965万,"103,066元/平",2005年建,5个月以前发布,16人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,次新小区，全明户型，新房+空调+地暖，刷卡入户,https://sh.lianjia.com/ershoufang/107107291038.html,4室2厅,132.78平米,南,低楼层(共15层),精装,天祥华府,闸北公园, 1400万,"105,438元/平",2014年建,1个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,电梯房，电梯房，诚意出售，格局好，8号线地铁配套齐,https://sh.lianjia.com/ershoufang/107107228277.html,2室1厅,84.92平米,南 北,中楼层(共7层),简装,宝昌路847弄,闸北公园, 680万,"80,076元/平",1995年建,1个月以前发布,5人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,全明户型，采光好，1梯两户，得房率高，不靠马路,https://sh.lianjia.com/ershoufang/107106759078.html,2室2厅,96.54平米,南,低楼层(共6层),简装,爱甸苑,闸北公园, 900万,"93,226元/平",2000年建,3个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,天祥华府新出中高区三房，买进价格高，业主诚意出售,https://sh.lianjia.com/ershoufang/107105844814.html,3室2厅,132.78平米,南,中楼层(共15层),精装,天祥华府,闸北公园, 1450万,"109,204元/平",2014年建,9个月以前发布,38人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,此房满五年 闸北公园 南北户型 通风好 视野佳,https://sh.lianjia.com/ershoufang/107105259514.html,2室0厅,46.28平米,南,高楼层(共6层),简装,洛川东路400弄,闸北公园, 308万,"66,552元/平",1981年建,一年前发布,18人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,和诚公寓 西边套全明 满五年 税费少 精装修 视野好,https://sh.lianjia.com/ershoufang/107106367295.html,2室2厅,91.44平米,南 西,中楼层(共18层),精装,和诚公寓,闸北公园, 780万,"85,302元/平",1998年建,5个月以前发布,11人关注,塔楼、近地铁、VR房源、房本满五年
上海,静安,总价低+地铁口+商品房两房+税费少+85%得房率,https://sh.lianjia.com/ershoufang/107106979928.html,2室1厅,78.79平米,南,低楼层(共17层),精装,新柳公寓,闸北公园, 720万,"91,383元/平",2005年建,2个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,地铁口+ 优质电梯顶复 +内环边,https://sh.lianjia.com/ershoufang/107107189393.html,4室2厅,172.46平米,南 北,高楼层(共12层),简装,和兰苑,闸北公园, 1699万,"98,516元/平",2001年建,1个月以前发布,6人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,满5年就一套房子二手买进税少，光照无遮挡，诚意出售,https://sh.lianjia.com/ershoufang/107106708316.html,2室2厅,93.63平米,南,低楼层(共30层),精装,嘉利明珠城,闸北公园, 910万,"97,192元/平",2005年建,4个月以前发布,9人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,花园小区前排，阳光充足采光好，好户型房子温馨,https://sh.lianjia.com/ershoufang/107107029732.html,2室1厅,85.29平米,南,低楼层(共21层),简装,嘉利明珠城,闸北公园, 872万,"102,240元/平",2005年建,2个月以前发布,5人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,看房方便，满五，售后公房。两南一北,https://sh.lianjia.com/ershoufang/107107337641.html,3室1厅,76.14平米,南 北,高楼层(共6层),简装,柳营路309弄,闸北公园, 540万,"70,922元/平",1986年建,1个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,近地铁+电梯南北通+双卫生间+业主诚意+看中可谈,https://sh.lianjia.com/ershoufang/107106590560.html,2室2厅,100.04平米,南 北,中楼层(共12层),简装,和兰苑,闸北公园, 980万,"97,961元/平",2001年建,4个月以前发布,17人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,大区聚焦房：2014年商品房，电梯高区，有车位，税费少,https://sh.lianjia.com/ershoufang/107106516612.html,2室2厅,88.66平米,南,高楼层(共15层),精装,天祥华府,闸北公园, 970万,"109,407元/平",2014年建,4个月以前发布,63人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,此房免个税，近公园，南北格局，采光视野好，配套全。,https://sh.lianjia.com/ershoufang/107107256903.html,2室2厅,97.36平米,南 北,低楼层(共30层),简装,嘉利明珠城,闸北公园, 970万,"99,631元/平",2005年建,1个月以前发布,3人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,大区聚焦好房，业主诚意，税费低，看房方便，灵动户型,https://sh.lianjia.com/ershoufang/107105446006.html,3室2厅,142.31平米,南 北,中楼层(共15层),精装,天祥华府,闸北公园, 1498万,"105,264元/平",2014年建,一年前发布,64人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,洛东大楼 闸北公园 售后公房 满五年 高区视野好,https://sh.lianjia.com/ershoufang/107105831047.html,2室1厅,66平米,北 西北,中楼层(共20层),简装,洛东大楼,闸北公园, 499万,"75,607元/平",1986年建,9个月以前发布,5人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,满五，格局好，房型好，视野好，采光充足,https://sh.lianjia.com/ershoufang/107106632675.html,1室1厅,38.2平米,南,高楼层(共7层),简装,三阳小区,闸北公园, 270万,"70,681元/平",1987年建,4个月以前发布,6人关注,板楼、近地铁、VR房源、房本满五年、随时看房
上海,静安,闸北公园准电梯一室一厅，M5V1税费低，全明户型,https://sh.lianjia.com/ershoufang/107106525433.html,1室1厅,36.84平米,南,低楼层(共6层),毛坯,唐家沙小区,闸北公园, 268万,"72,748元/平",1988年建,4个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,店长力推 看房有钥匙 业主诚心出售 价格可谈,https://sh.lianjia.com/ershoufang/107104712091.html,1室0厅,35.8平米,南,中楼层(共6层),简装,北宝兴路10弄,闸北公园, 248万,"69,274元/平",1988年建,一年前发布,1人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,美丽家园小区，满五税费低，南北两房,https://sh.lianjia.com/ershoufang/107106007705.html,2室1厅,47.57平米,南 北,高楼层(共5层),简装,唐家沙小区,闸北公园, 326万,"68,531元/平",1980年建,8个月以前发布,17人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,锦灏高区双南两房，中间位置，高层视野好，诚意出售,https://sh.lianjia.com/ershoufang/107106764207.html,2室2厅,97.22平米,南,中楼层(共22层),简装,锦灏佳园,闸北公园, 1030万,"105,946元/平",2002年建,3个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,05年商品房小区+南北卧室有飘窗+不临街+进地铁,https://sh.lianjia.com/ershoufang/107106533195.html,1室1厅,56.41平米,南,中楼层(共17层),简装,新柳公寓,闸北公园, 610万,"108,137元/平",2005年建,4个月以前发布,12人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
