城市,板块,名称,链接,户型,面积,朝向,楼层,装修,小区,区域,总价,单价,建成时间,发布时间,关注,其他信息
上海,虹口,金枫里，南北两房，采光好无遮挡，房东诚意出售,https://sh.lianjia.com/ershoufang/107107369857.html,2室1厅,75.82平米,南,低楼层(共27层) ,毛坯,金枫里,江湾镇, 496万,"65,419元/平",,1个月以前发布,6人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,商品房，满五年税费少，高楼层，户型方正，一梯两户,https://sh.lianjia.com/ershoufang/107107576078.html,2室1厅,66.19平米,南,高楼层(共6层),简装,江杨名苑,江湾镇, 365万,"55,145元/平",1998年建,6天以前发布,12人关注,板楼、VR房源、房本满两年、随时看房
上海,虹口,一手动迁+东方明珠景观+南北通透+2007年竣工+产权车位,https://sh.lianjia.com/ershoufang/107107415969.html,3室2厅,150.07平米,南 北,高楼层(共14层),毛坯,江杨家园,江湾镇, 850万,"56,641元/平",2007年建,28天以前发布,17人关注,板楼、VR看装修、房本满两年、随时看房
上海,虹口,2004年小区满五一梯两户客厅朝南 2个卧室朝南次卧朝北,https://sh.lianjia.com/ershoufang/107107444923.html,3室2厅,144.65平米,南,低楼层(共12层),简装,丰华家园,江湾镇, 1098万,"75,908元/平",2004年建,24天以前发布,0人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,04年的商品房+3号线江湾镇400M+全明户型+红旗二T 队,https://sh.lianjia.com/ershoufang/107107466383.html,2室2厅,107.38平米,东南 东北,低楼层(共28层),简装,新海城,江湾镇, 665万,"61,930元/平",2004年建,22天以前发布,2人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,近地铁，一梯两户，两房朝南，厨卫朝北，小高层电梯房,https://sh.lianjia.com/ershoufang/107105112449.html,3室2厅,125.67平米,南,高楼层(共13层),简装,上地公寓,江湾镇, 970万,"77,187元/平",2001年建,一年前发布,62人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,电梯房+满五年+高区景观+中间位置+诚意出售+随时看,https://sh.lianjia.com/ershoufang/107107525399.html,1室1厅,44平米,南,高楼层(共6层),毛坯,凉城路1201弄,江湾镇, 240万,"54,546元/平",1991年建,13天以前发布,1人关注,板楼、VR房源、房本满五年、随时看房
上海,虹口,店长推荐：电梯已安装 精装  采光好 随时看 不靠马路,https://sh.lianjia.com/ershoufang/107107533775.html,1室1厅,45.24平米,南,中楼层(共6层),精装,三门二小区,江湾镇, 255万,"56,367元/平",1997年建,12天以前发布,0人关注,板楼、VR房源、房本满五年、随时看房
上海,虹口,海尚逸苑 2室1厅 南,https://sh.lianjia.com/ershoufang/107107474176.html,2室1厅,88.93平米,南,中楼层(共14层),精装,海尚逸苑,江湾镇, 610万,"68,594元/平",2008年建,21天以前发布,3人关注,板楼、VR房源、房本满五年
上海,虹口,楼层好，满五年税费少，诚心出售，交通便利,https://sh.lianjia.com/ershoufang/107107565037.html,3室1厅,83.3平米,北 南,低楼层(共6层),简装,文新小区,江湾镇, 568万,"68,188元/平",1997年建,8天以前发布,4人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,店长推荐 急售好房 大区主推 近地铁 低楼层 环境安静,https://sh.lianjia.com/ershoufang/107106875979.html,3室1厅,90.09平米,南,低楼层(共6层),毛坯,景瑞花园,江湾镇, 610万,"67,711元/平",1996年建,3个月以前发布,13人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,近3号线江湾镇站电梯大两房。。,https://sh.lianjia.com/ershoufang/107105971309.html,2室2厅,103.34平米,南,低楼层(共14层),简装,新市公寓,江湾镇, 560万,"54,191元/平",1998年建,8个月以前发布,17人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,精装三房，刚需改善看过来，地铁500米，小区刚改造,https://sh.lianjia.com/ershoufang/107107394492.html,3室1厅,78.09平米,南,高楼层(共6层),精装,纪念小区,江湾镇, 545万,"69,792元/平",1995年建,31天以前发布,3人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,满五，装修保养的不错，可以拎包入住，可以上红旗,https://sh.lianjia.com/ershoufang/107107499779.html,3室2厅,120.3平米,南,低楼层(共6层),精装,福赐花苑,江湾镇, 720万,"59,851元/平",1998年建,17天以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,虹口，一手动迁，电梯中间楼层，房东诚意出售,https://sh.lianjia.com/ershoufang/107107458319.html,2室1厅,74.65平米,南,高楼层(共25层) ,简装,金枫里,江湾镇, 480万,"64,301元/平",,23天以前发布,2人关注,板楼、VR看装修、房本满两年
上海,虹口,纪念小区+满五大三房+电梯高层+美丽家园,https://sh.lianjia.com/ershoufang/107107465780.html,3室2厅,122.41平米,南 北,高楼层(共6层),简装,纪念小区,江湾镇, 916万,"74,831元/平",1998年建,22天以前发布,4人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,地铁口，电梯一房，中间楼层，美丽家园，商场旁,https://sh.lianjia.com/ershoufang/107107528174.html,1室1厅,34.47平米,南,中楼层(共6层),简装,仁德小区,江湾镇, 238万,"69,046元/平",1990年建,13天以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,精装一房一厅 电梯待装 采光好总价低 上好学,https://sh.lianjia.com/ershoufang/107107394101.html,1室1厅,48.11平米,南,高楼层(共6层),简装,三门二小区,江湾镇, 248万,"51,549元/平",1997年建,31天以前发布,5人关注,板楼、VR房源、房本满五年
上海,虹口,丰景湾名邸 2室1厅 南,https://sh.lianjia.com/ershoufang/107107514913.html,2室1厅,78.19平米,南,中楼层(共13层),精装,丰景湾名邸,江湾镇, 630万,"80,573元/平",2007年建,15天以前发布,8人关注,板楼、VR看装修、房本满五年
上海,虹口,广裕小区+新上好房+值得大家看看,https://sh.lianjia.com/ershoufang/107107522129.html,2室1厅,49.98平米,南,低楼层(共6层),精装,广裕小区,江湾镇, 299万,"59,824元/平",1995年建,14天以前发布,2人关注,板楼、VR看装修、房本满两年
上海,虹口,小区为动迁安置房-三期 红馥里、精装修，双南 税费少,https://sh.lianjia.com/ershoufang/107107550017.html,2室2厅,79.13平米,南,低楼层(共30层) ,精装,红馥里,江湾镇, 480万,"60,660元/平",,10天以前发布,4人关注,暂无数据、VR看装修、房本满两年
上海,虹口,虹口区，电梯房，正规一房，低总价，规划19号线地铁口,https://sh.lianjia.com/ershoufang/107107545265.html,1室1厅,58.93平米,南,低楼层(共8层),毛坯,江杨家园,江湾镇, 380万,"64,484元/平",2007年建,10天以前发布,3人关注,板楼、VR看装修、房本满两年
上海,虹口,大柏树地铁口+电梯双南两房+美丽家园小区,https://sh.lianjia.com/ershoufang/107107521273.html,2室1厅,73.36平米,南,低楼层(共6层),简装,纪念小区,江湾镇, 550万,"74,973元/平",1994年建,14天以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,客厅朝南！南北通透，采光好！近地铁，公交站！环境好,https://sh.lianjia.com/ershoufang/107107483533.html,4室2厅,109.7平米,南 北,高楼层(共6层),简装,新海城,江湾镇, 650万,"59,253元/平",1997年建,19天以前发布,8人关注,板楼、近地铁、VR房源、随时看房
上海,虹口,花园小区+新上电梯房+正规三房+光线视野好+看房随时,https://sh.lianjia.com/ershoufang/107107303101.html,3室2厅,107.97平米,东南 北,低楼层(共18层),精装,学府花苑,江湾镇, 642万,"59,461元/平",2000年建,1个月以前发布,22人关注,塔楼、VR看装修、房本满五年、随时看房
上海,虹口,此房m五v1，全明户型，楼层好，房龄新,https://sh.lianjia.com/ershoufang/107106862743.html,2室2厅,92.81平米,南 北,低楼层(共6层),简装,虹口玫瑰苑,江湾镇, 665万,"71,652元/平",2000年建,3个月以前发布,50人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,店长推荐+次顶楼+阳光刺眼，房型正气，视野采光充足,https://sh.lianjia.com/ershoufang/107105880991.html,2室2厅,90.53平米,南,高楼层(共6层),简装,虹口玫瑰苑,江湾镇, 710万,"78,428元/平",2000年建,9个月以前发布,30人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,"满五w1,近地铁站270m，户型好采光好",https://sh.lianjia.com/ershoufang/107107113114.html,3室1厅,96.92平米,南 北,中楼层(共6层),简装,辛耕大厦,江湾镇, 580万,"59,844元/平",2000年建,2个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,高区大三房视野好+近江湾镇地铁站+远离轻轨不吵,https://sh.lianjia.com/ershoufang/107106449939.html,3室2厅,112.41平米,东 南,高楼层(共28层),简装,新海城,江湾镇, 710万,"63,162元/平",1999年建,5个月以前发布,14人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,04年的商品房+3号线江湾镇400M+全明户型+诚意 出售,https://sh.lianjia.com/ershoufang/107107260957.html,3室2厅,120.73平米,东 南 北,低楼层(共28层),简装,新海城,江湾镇, 730万,"60,466元/平",2004年建,1个月以前发布,20人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,新上电梯三房+拎包入住+精修+钢混结构+采光好不临街,https://sh.lianjia.com/ershoufang/107107271946.html,3室2厅,124.96平米,南 北,低楼层(共18层),精装,学府花苑,江湾镇, 748万,"59,860元/平",1997年建,1个月以前发布,7人关注,塔楼、VR看装修、房本满五年、随时看房
上海,虹口,商品房板式户型，南北通格局，小区环境优美，业主诚意,https://sh.lianjia.com/ershoufang/107106729302.html,2室1厅,81.81平米,南,低楼层(共8层),简装,丰景湾名邸,江湾镇, 640万,"78,231元/平",2007年建,4个月以前发布,26人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,又降价了+有地铁+满五年+2000年小区,https://sh.lianjia.com/ershoufang/107104299296.html,2室2厅,93.97平米,南 北,高楼层(共6层),精装,文致公寓,江湾镇, 650万,"69,172元/平",2000年建,一年前发布,23人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,中间楼层视野好+独门独户隐私好+看房联系维护人小王,https://sh.lianjia.com/ershoufang/107106863582.html,2室2厅,74.58平米,东 北,高楼层(共27层),简装,金枫里,江湾镇, 489万,"65,568元/平",2016年建,3个月以前发布,5人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,满五年，南北板式户型，双阳台亮度高，采光好，诚心卖,https://sh.lianjia.com/ershoufang/107107260206.html,2室2厅,81.54平米,南,低楼层(共6层),简装,华严路58弄,江湾镇, 495万,"60,707元/平",1998年建,1个月以前发布,35人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,满五年，房东诚心卖，规划19号线地铁口，总价低,https://sh.lianjia.com/ershoufang/107107609083.html,2室1厅,54.19平米,南,高楼层(共6层),简装,场中路803弄,江湾镇, 285万,"52,593元/平",1988年建,1天以前发布,1人关注,板楼、VR房源、随时看房
上海,虹口,满5唯1＋06商品房＋近地铁＋电梯一梯两户,https://sh.lianjia.com/ershoufang/107106631559.html,2室2厅,97.85平米,南,低楼层(共12层),精装,欣逸家园,江湾镇, 780万,"79,714元/平",2006年建,4个月以前发布,12人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,※近地铁※06年商品房※中高楼层※有车位※满五唯①※,https://sh.lianjia.com/ershoufang/107106660348.html,3室1厅,98.8平米,南,高楼层(共17层),简装,欣逸家园,江湾镇, 758万,"76,721元/平",2006年建,4个月以前发布,45人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,标准两房一厅+采光视野好+原始户型+便宜+好房子,https://sh.lianjia.com/ershoufang/107107317793.html,2室1厅,61.75平米,南 北,高楼层(共6层),简装,三门二小区,江湾镇, 330万,"53,442元/平",1997年建,1个月以前发布,2人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,房东诚意出售 付款周期可谈 有院子 有钥匙 随时可看,https://sh.lianjia.com/ershoufang/107107342608.html,2室0厅,49.76平米,南,低楼层(共5层),精装,新三小区,江湾镇, 350万,"70,338元/平",1986年建,1个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,三开间朝南全明户型+中间楼层+一梯两户，近地铁,https://sh.lianjia.com/ershoufang/107107076742.html,2室1厅,67.49平米,南,中楼层(共6层),精装,三兴苑,江湾镇, 460万,"68,159元/平",2004年建,2个月以前发布,40人关注,板楼、VR看装修、房本满五年
上海,虹口,精装小三房带平台，楼层低，美丽家园环境好,https://sh.lianjia.com/ershoufang/107107291327.html,3室1厅,38.54平米,南,低楼层(共6层),精装,仁德小区,江湾镇, 290万,"75,247元/平",1989年建,1个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,商品房一梯两户三房两厅，房型佳装修好，诚意卖等您看,https://sh.lianjia.com/ershoufang/107107022967.html,3室2厅,81.78平米,南,中楼层(共6层),精装,逸兴苑,江湾镇, 510万,"62,363元/平",1998年建,2个月以前发布,6人关注,板楼、VR看装修、房本满五年
上海,虹口,07年次新房精装两房两厅房型好诚意卖 好房等你来看,https://sh.lianjia.com/ershoufang/107106578764.html,2室2厅,77.48平米,南,低楼层(共14层),精装,海尚逸苑,江湾镇, 540万,"69,696元/平",2007年建,4个月以前发布,9人关注,板楼、VR看装修、房本满五年
上海,虹口,07年次新房+电梯小高层+精装两房+全明户型+好房诚售,https://sh.lianjia.com/ershoufang/107106925426.html,2室2厅,76.32平米,南,高楼层(共8层),精装,海尚逸苑,江湾镇, 540万,"70,755元/平",2007年建,3个月以前发布,26人关注,板楼、VR看装修、房本满五年
上海,虹口,近3号线地铁小高层电梯房03商品房，得房率高,https://sh.lianjia.com/ershoufang/107104783097.html,3室2厅,147.76平米,南,低楼层(共11层),精装,东盈公寓,江湾镇, 1000万,"67,678元/平",2003年建,一年前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,东边套只要193万 40平 只一套 江湾芯地段,https://sh.lianjia.com/ershoufang/107107312172.html,1室1厅,40平米,南,高楼层(共6层),简装,万安路979弄,江湾镇, 193万,"48,250元/平",1993年建,1个月以前发布,27人关注,板楼、VR看装修、房本满五年
上海,虹口,满五年《只一套》，电梯房，正规客厅，美丽家园小区,https://sh.lianjia.com/ershoufang/107107489981.html,2室2厅,69.33平米,南,中楼层(共6层),简装,纪念小区,江湾镇, 480万,"69,235元/平",1994年建,19天以前发布,5人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,总价低+中间楼层+采光通风好+税费少+好房不要错过,https://sh.lianjia.com/ershoufang/107105989010.html,1室1厅,48.86平米,南,低楼层(共6层),精装,三门二小区,江湾镇, 249万,"50,962元/平",1997年建,8个月以前发布,32人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,满五 ，采光好，诚意出售，精装修视野好，拎包入住,https://sh.lianjia.com/ershoufang/107106393011.html,1室1厅,40.9平米,南,高楼层(共6层),精装,凉城路1201弄,江湾镇, 209万,"51,101元/平",1991年建,5个月以前发布,102人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,《江湾镇地铁口》《采光好》《满五年》《配套成熟》,https://sh.lianjia.com/ershoufang/107106360457.html,2室1厅,54.45平米,南 北,高楼层(共6层),简装,仁德小区,江湾镇, 320万,"58,770元/平",1991年建,5个月以前发布,10人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,售后公房没有增值税，一梯两户，中间楼层 厨卫朝北,https://sh.lianjia.com/ershoufang/107107377048.html,2室1厅,68.67平米,南,中楼层(共6层),简装,宝鸿小区,江湾镇, 437万,"63,638元/平",1993年建,1个月以前发布,1人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,此房满五年V1，近三号线江湾镇站，诚意出售,https://sh.lianjia.com/ershoufang/107106368475.html,1室1厅,35.99平米,南,低楼层(共6层),简装,丰镇新村,江湾镇, 230万,"63,907元/平",1997年建,5个月以前发布,8人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,2004年竣工，房龄新，带小院子，近地铁站，停车方便,https://sh.lianjia.com/ershoufang/107106432214.html,2室1厅,46.46平米,南,低楼层(共6层),简装,三兴苑,江湾镇, 315万,"67,801元/平",2004年建,5个月以前发布,46人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,虹口逸仙小区，地铁站100米，电梯房,https://sh.lianjia.com/ershoufang/107105551741.html,1室1厅,37.75平米,南,高楼层(共6层),简装,逸仙小区,江湾镇, 275万,"72,848元/平",1988年建,11个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满两年、随时看房
上海,虹口,满五年唯.一，税费少，一梯两户，双.南2房，采光好,https://sh.lianjia.com/ershoufang/107106017335.html,2室1厅,80.05平米,南,高楼层(共7层),简装,福赐花苑,江湾镇, 438万,"54,716元/平",1998年建,8个月以前发布,39人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,双南大两房 中间楼层 看房方便 满五 业主诚意出售,https://sh.lianjia.com/ershoufang/107106376599.html,2室1厅,63.66平米,南,中楼层(共6层),简装,水电路1381弄,江湾镇, 436万,"68,489元/平",1997年建,5个月以前发布,17人关注,板楼、VR看装修、房本满两年、随时看房
上海,虹口,业主诚意出售＋好出租＋近地铁＋电梯房,https://sh.lianjia.com/ershoufang/107106833750.html,1室1厅,48.08平米,南,低楼层(共18层),简装,逸仙小区,江湾镇, 255万,"53,037元/平",1992年建,3个月以前发布,24人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,《满五年》《二ti队红旗》《总价低》《近地铁 》,https://sh.lianjia.com/ershoufang/107106891634.html,1室1厅,42.77平米,南,低楼层(共7层),简装,纪念路494弄,江湾镇, 260万,"60,791元/平",1994年建,3个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,南北通+两房大客厅+中间楼层+诚意出售,https://sh.lianjia.com/ershoufang/107106870578.html,2室1厅,81.87平米,南,中楼层(共6层),简装,纪念小区,江湾镇, 560万,"68,402元/平",1995年建,3个月以前发布,14人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,南北全明户型，房龄新，电梯房，业主诚意出售.,https://sh.lianjia.com/ershoufang/107106038922.html,2室1厅,76.04平米,南 北,低楼层(共21层),精装,金枫里,江湾镇, 468万,"61,547元/平",2016年建,8个月以前发布,44人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,店长推荐+江湾镇+双南大院子+两房朝南+阳光刺眼+可谈,https://sh.lianjia.com/ershoufang/107107100844.html,2室1厅,46.81平米,南,低楼层(共6层),简装,新三小区,江湾镇, 325万,"69,430元/平",1982年建,2个月以前发布,14人关注,板楼、近地铁、VR房源、房本满五年、随时看房
上海,虹口,98年商品房》中间楼层》地铁200米》全明户型》采光足,https://sh.lianjia.com/ershoufang/107106771374.html,2室1厅,80.1平米,北 南,中楼层(共20层),简装,新电小区,江湾镇, 480万,"59,926元/平",1998年建,3个月以前发布,9人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,Over五年only壹采光无遮挡，全明可隔一厅，,https://sh.lianjia.com/ershoufang/107107344125.html,1室1厅,38.89平米,南,高楼层(共6层),简装,车站西路小区,江湾镇, 203万,"52,199元/平",1986年建,1个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,视野开阔+采光充足+不靠马路+我有照片和户型+诚意出售,https://sh.lianjia.com/ershoufang/107107061301.html,2室2厅,74.72平米,南,高楼层(共35层),精装,金枫里,江湾镇, 490万,"65,579元/平",2016年建,2个月以前发布,24人关注,板楼、VR看装修、房本满两年、随时看房
上海,虹口,需要GH口房来了+3年前的精装修没住过诚意卖不跳价,https://sh.lianjia.com/ershoufang/107106521796.html,1室1厅,45平米,南 北,中楼层(共7层),精装,逸仙路380号,江湾镇, 225万,"50,000元/平",1994年建,4个月以前发布,56人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,06年商品房+房子满五年+小区环境好绿化高+业主诚意。,https://sh.lianjia.com/ershoufang/107107530918.html,1室1厅,42.74平米,南,低楼层(共17层),简装,欣逸家园,江湾镇, 340万,"79,551元/平",2006年建,13天以前发布,2人关注,板楼、近地铁、VR房源、随时看房
上海,虹口,动迁安置房，税费少，全明户型通风好，双南，楼层好.,https://sh.lianjia.com/ershoufang/107107153216.html,2室1厅,76.1平米,南,低楼层(共25层),简装,金枫里,江湾镇, 502万,"65,966元/平",2015年建,2个月以前发布,11人关注,板楼、VR看装修、房本满两年、随时看房
上海,虹口,美丽家园小区—新上三房改大两房-一梯两户,https://sh.lianjia.com/ershoufang/107106875968.html,3室1厅,70.9平米,南 北,低楼层(共6层),精装,凉城路1201弄,江湾镇, 480万,"67,701元/平",1991年建,3个月以前发布,8人关注,板楼、VR看装修、房本满五年
上海,虹口,业主诚意出售 房型正气 楼层好 可遇不可求,https://sh.lianjia.com/ershoufang/107105819419.html,3室2厅,92.01平米,南,中楼层(共6层),精装,万安路978号,江湾镇, 596万,"64,776元/平",1997年建,9个月以前发布,51人关注,板楼、VR看装修、房本满五年
上海,虹口,高楼层视野好+看房联系维护人小王+少有的两房两厅,https://sh.lianjia.com/ershoufang/107106833748.html,2室2厅,74.58平米,西 北,高楼层(共27层),简装,金枫里,江湾镇, 488万,"65,434元/平",2016年建,3个月以前发布,6人关注,板楼、VR看装修、房本满五年
上海,虹口,精装修，看房方便，税费少，品质小区，房东诚意出售,https://sh.lianjia.com/ershoufang/107107172004.html,2室1厅,94.08平米,南,高楼层(共14层),精装,一品新筑苑,江湾镇, 890万,"94,601元/平",2005年建,2个月以前发布,4人关注,板楼、VR房源、房本满两年
上海,虹口,全明大三房+采光好+楼层好+价格好+未来20号线,https://sh.lianjia.com/ershoufang/107106876392.html,3室1厅,97.84平米,东 东南 南,中楼层(共6层),精装,沽源小区,江湾镇, 520万,"53,148元/平",1996年建,3个月以前发布,13人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,3号线大柏树地铁口，电梯房中高区，红旗primary,https://sh.lianjia.com/ershoufang/107105953003.html,2室1厅,101.48平米,南,中楼层(共29层),精装,三九大厦,江湾镇, 560万,"55,184元/平",1996年建,8个月以前发布,38人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,精装修 大平层 户型北通透 低总价低单价 高诚意出售,https://sh.lianjia.com/ershoufang/107106523309.html,2室2厅,106.6平米,东南,中楼层(共18层),精装,学府花苑,江湾镇, 588万,"55,160元/平",1997年建,4个月以前发布,21人关注,塔楼、VR看装修、房本满五年
上海,虹口,大花园+板式南北通+花园中+店长推荐+税费少,https://sh.lianjia.com/ershoufang/107106866076.html,2室2厅,84.62平米,南,低楼层(共6层),简装,聚星苑,江湾镇, 670万,"79,178元/平",2001年建,3个月以前发布,34人关注,板楼、VR看装修、房本满两年
上海,虹口,2005年小区+近公园+近地铁+带露台,https://sh.lianjia.com/ershoufang/107107157242.html,2室2厅,97.48平米,南,高楼层(共7层),精装,新丰家园,江湾镇, 670万,"68,733元/平",2005年建,2个月以前发布,7人关注,板楼、近地铁、VR房源、房本满五年
上海,虹口,2008年小区，停车方便，环境优美，近地铁站，全明户型,https://sh.lianjia.com/ershoufang/107105536754.html,2室2厅,88.93平米,南 北,低楼层(共14层),简装,海尚逸苑,江湾镇, 588万,"66,120元/平",2008年建,11个月以前发布,56人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,低楼层+精装修+南北2房+附天井,https://sh.lianjia.com/ershoufang/107106337955.html,2室2厅,55.9平米,南,低楼层(共6层),精装,凉城路1201弄,江湾镇, 328万,"58,677元/平",1991年建,6个月以前发布,9人关注,板楼、VR看装修、房本满五年
上海,虹口,虹口区低价好房，南北两室户型，配套齐全，诚心出售。,https://sh.lianjia.com/ershoufang/107106445414.html,2室1厅,77.97平米,北 南,高楼层(共7层),精装,万安公寓,江湾镇, 435万,"55,791元/平",1996年建,5个月以前发布,5人关注,板楼、VR看装修、房本满五年
上海,虹口,南北通全明户型 一梯两户 税少 采光好 置换诚意出售,https://sh.lianjia.com/ershoufang/107106508732.html,3室1厅,82.81平米,南,高楼层(共6层),简装,江杨名苑,江湾镇, 470万,"56,757元/平",1998年建,5个月以前发布,10人关注,板楼、VR看装修、房本满五年
上海,虹口,虹口区单价低，房型正气，厨卫全明，楼层好，诚售！,https://sh.lianjia.com/ershoufang/107106497187.html,2室2厅,88.53平米,南,低楼层(共6层),简装,江杨名苑,江湾镇, 513万,"57,947元/平",2001年建,5个月以前发布,32人关注,板楼、VR看装修、房本满五年
上海,虹口,"欢迎回到你的家,98年商品房，地铁300米，带20平大花园",https://sh.lianjia.com/ershoufang/107106947160.html,2室1厅,79.02平米,南 北,低楼层(共6层),精装,东方公寓(虹口),江湾镇, 618万,"78,209元/平",1998年建,3个月以前发布,4人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,新上！！下沉式花园 三开间朝南 01年商品房 居家装修,https://sh.lianjia.com/ershoufang/107107192509.html,3室2厅,103.8平米,南,低楼层(共6层),简装,聚星苑,江湾镇, 830万,"79,962元/平",2001年建,1个月以前发布,25人关注,板楼、VR房源、房本满五年
上海,虹口,06年次新小区+电梯大三房一梯两户+朝西大阳台+近地铁,https://sh.lianjia.com/ershoufang/107106832393.html,3室2厅,120.14平米,南,高楼层(共12层),精装,欣逸家园,江湾镇, 930万,"77,410元/平",2006年建,3个月以前发布,23人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,3房标准全明户型，客厅朝东带阳台，有产权车位,https://sh.lianjia.com/ershoufang/107105339253.html,3室2厅,108.76平米,南 北,低楼层(共7层),精装,欣逸家园,江湾镇, 850万,"78,154元/平",2006年建,一年前发布,15人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,04年次新房+3号线江湾镇+逸仙高架+电梯景观房,https://sh.lianjia.com/ershoufang/107106884123.html,4室2厅,143.83平米,东 南,高楼层(共28层),简装,新海城,江湾镇, 900万,"62,574元/平",2004年建,3个月以前发布,14人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,两房一大厅+户型佳+近地铁+价实惠+采光好+诚意卖,https://sh.lianjia.com/ershoufang/107106421657.html,2室1厅,63.68平米,南 北,高楼层(共6层),简装,镇北小区,江湾镇, 340万,"53,392元/平",1995年建,5个月以前发布,16人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,虹口江湾镇+经典小户型+得房率高+全明户型+一梯两户,https://sh.lianjia.com/ershoufang/107107128397.html,2室1厅,55.96平米,南,高楼层(共6层),精装,三兴苑,江湾镇, 355万,"63,439元/平",2004年建,2个月以前发布,10人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,满五年没有个税  南北通两房 边套有大窗户  看房随时,https://sh.lianjia.com/ershoufang/107107301872.html,2室1厅,72.39平米,南,低楼层(共6层),精装,虹北公寓,江湾镇, 420万,"58,020元/平",2002年建,1个月以前发布,3人关注,板楼、VR看装修、房本满五年
上海,虹口,精装修拎包入住+全明户型采光良好,https://sh.lianjia.com/ershoufang/107107310632.html,1室1厅,41.7平米,南,高楼层(共6层),精装,丰镇新村,江湾镇, 238万,"57,075元/平",1997年建,1个月以前发布,6人关注,板楼、VR房源、房本满五年
上海,虹口,满五年 没有个税  诚意卖 价格能聊 看房随时,https://sh.lianjia.com/ershoufang/107107044013.html,2室2厅,72平米,南 北,高楼层(共6层),精装,虹北公寓,江湾镇, 380万,"52,778元/平",2002年建,2个月以前发布,43人关注,板楼、VR看装修、房本满五年
上海,虹口,虹口区，一楼两房一厅+带院子，诚意出售,https://sh.lianjia.com/ershoufang/107106633420.html,2室1厅,60.94平米,南,低楼层(共6层),简装,三门二小区,江湾镇, 335万,"54,973元/平",1997年建,4个月以前发布,12人关注,板楼、VR房源、房本满五年
上海,虹口,2004年品质小区+板式全明户型+阁楼自带30平,https://sh.lianjia.com/ershoufang/107106731729.html,2室1厅,65.34平米,南,高楼层(共6层),简装,三兴苑,江湾镇, 420万,"64,280元/平",2004年建,4个月以前发布,16人关注,板楼、VR看装修、房本满五年
